Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
2083,2022-02-28 06:42:22+00:00,1498186797293133831,"27.34% voters turnout till 11 am in Manipur, polling under way

#ManipurElections2022 #AssemblyElections2022

Live updates: https://t.co/1g5BA7JoBI https://t.co/G2Y77fYayJ",DeccanHerald,"27.34% voters turnout till 11 am in Manipur, polling under way



Live updates:",1,1,2,1,1
2084,2022-02-28 06:42:17+00:00,1498186778959695875,"NE means divine New Engine for 
the development of North East. Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/QcVCprHb8X",SJVatsal,"NE means divine New Engine for
the development of North East. Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2085,2022-02-28 06:42:09+00:00,1498186742880374784,"#Manipur Polls | Phase -I | Voter Turnout #Update 

@CeoManipur 

#AssemblyElections2022 #AssemblyElections #ManipurElections2022 https://t.co/1rFTNjp7qM",NELiveTV,"Polls | Phase -I | Voter Turnout

@CeoManipur",0,0,1,0,0
2086,2022-02-28 06:41:31+00:00,1498186587112419330,"First phase Voting Day in Manipur

 Please Go And cast your vote Manipurians, exercise your right, 
“We the people form the government and so we shall Vote”

#ManipurElections2022 #Manipur #ManipurElections #govote",AnanyaG51998861,"First phase Voting Day in Manipur

Please Go And cast your vote Manipurians, exercise your right,
“We the people form the government and so we shall Vote”",1,1,2,1,1
2087,2022-02-28 06:40:46+00:00,1498186394266525697,"BJP CM created History. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/dWaEnkHWOl",SJVatsal,"BJP CM created History.
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2088,2022-02-28 06:40:23+00:00,1498186301505368068,"Manipur becoming Sports Power House .
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/MlBdUyUm7T",SJVatsal,"Manipur becoming Sports Power House .
Vote for double Engine Govt.
Vote for Development!!",1,1,2,0,1
2089,2022-02-28 06:39:53+00:00,1498186174946750464,"Meanwhile, Manipur Congress has accused that it was workers of the state’s BJP who tried to capture the polling booth.

#ManipurElections2022",EastMojo,"Meanwhile, Manipur Congress has accused that it was workers of the state’s BJP who tried to capture the polling booth.",0,0,1,0,0
2090,2022-02-28 06:39:49+00:00,1498186158718668802,"Brightening Rural areas.. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/L2eeyrIVAM",SJVatsal,"Brightening Rural areas..
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2091,2022-02-28 06:39:23+00:00,1498186047670263809,"मणिपुर में कमल खिलेगा 🚩✌

Manipur Votes For BJP

https://t.co/cMoZVAxWut 

#ManipurElections2022 https://t.co/E583j4f8JN https://t.co/trEkM98FwH",HarryBisht07,"Lotus will bloom in Manipur

Manipur Votes for BJP",0,0,1,0,0
2092,2022-02-28 06:39:19+00:00,1498186031979323396,"BJP generating employment opportunities. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/QbyCKcLLvq",SJVatsal,"BJP generating employment opportunities.
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2093,2022-02-28 06:39:04+00:00,1498185968020439040,"मणिपुर में फिर से कमल खिलेगा ।
@BJP4Manipur
#ManipurVotesBJP
#ManipurElections2022 ✌ https://t.co/jL9lTUIaUl",BJP4_Indian,"Lotus will bloom again in Manipur.
@BJP4Manipur",0,0,1,0,0
2094,2022-02-28 06:38:39+00:00,1498185862957309953,"BJP's War on Drugs 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/MHKTlAgeJ7",SJVatsal,"BJP's War on Drugs
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2095,2022-02-28 06:38:11+00:00,1498185744695042053,"#ManipurElections2022 
मणिपुर में सुबह 11 बजे तक 27.34% हुए मतदान

बिष्णुपुर - 29.66%
चुराचांदपुर - 16.68%
इंफाल पूर्व - 26.66%
इंफाल पश्चिम - 31.60%
कांगपोकपी - 32.16%",hwnewsnetwork,"27.34% voting in Manipur till 11 am

Bishnupur - 29.66%
Churachandpur - 16.68%
Imphal East - 26.66%
Imphal West - 31.60%
Congress - 32.16%",0,0,1,0,0
2096,2022-02-28 06:37:59+00:00,1498185696044933121,"BJP improving Tele connectivity in #Manipur 
Difference is Clear 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/2P338I5VbF",SJVatsal,"BJP improving Tele connectivity in  
Difference is Clear 
Vote for double Engine Govt. 
Vote for Development!!
    
     
  
 ",1,1,2,1,1
2097,2022-02-28 06:37:11+00:00,1498185494437392386,मणिपुर: मंत्री बिस्वजीत सिंह ने इंफाल में मतदान किया। #ManipurElections2022 https://t.co/Snd7PHvDTD,SvnTimes,Manipur: Minister Biswjit Singh voted in Imphal.,0,0,1,0,0
2098,2022-02-28 06:36:58+00:00,1498185441085775873,"Promise made Promise delivered 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/fRGocJbExL",SJVatsal,"Promise made Promise delivered
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2099,2022-02-28 06:36:13+00:00,1498185252556009473,"Difference is Clear 
Improving Education system. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/8g8bXpTsre",SJVatsal,"Difference is Clear
Improving Education system.
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2100,2022-02-28 06:35:30+00:00,1498185070208716803,"For better roads.
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/l84BEZeXQf",SJVatsal,"For better roads.
Vote for double Engine Govt. 
Vote for Development!!
    
     
  
 ",1,1,2,1,1
2101,2022-02-28 06:35:06+00:00,1498184968802996229,"Strengthening Art &amp; Culture 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/lul1Uvz0uc",SJVatsal,"Strengthening Art &amp; Culture
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2102,2022-02-28 06:34:31+00:00,1498184824200187909,"Better Road connectivity. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/qR4wxlUOnv",SJVatsal,"Better Road connectivity.
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2103,2022-02-28 06:34:29+00:00,1498184816780451840,"मणिपुर में कमल खिलेगा🚩✌ 

Manipur Votes For BJP

#ManipurElections2022 https://t.co/Z2Yn4ciOVi https://t.co/SM2lOK2Diz",HarryBisht07,"Lotus will bloom in Manipur

Manipur Votes for BJP",0,0,1,0,0
2104,2022-02-28 06:33:57+00:00,1498184681409318918,"Taking Governance to Hills 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/x1fTktw24a",SJVatsal,"Taking Governance to Hills
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2105,2022-02-28 06:33:30+00:00,1498184568527998978,"Difference is Clear 
National bamboo mission supporting farmers. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/86EqJcUFHL",SJVatsal,"Difference is Clear
National bamboo mission supporting farmers.
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2106,2022-02-28 06:32:48+00:00,1498184393315160069,"Voting for the first phase of Assembly elections in #Manipur began on Monday, February 28. 

@CeoManipur @ECISVEEP #ManipurElections2022 #AssemblyElections2022 

https://t.co/JDL24TUyJI",guwahatiplus,"Voting for the first phase of Assembly elections in  began on Monday, February 28. 

@CeoManipur @ECISVEEP   

",1,1,2,1,1
2107,2022-02-28 06:32:31+00:00,1498184321462509568,"Difference is Clear 
जल है तो कल 
कमल है तो कमाल का कल है!
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/uIPlIx5WkV",SJVatsal,"Difference is clear
If there is water tomorrow
If you have a lotus, it is amazing tomorrow!
Vote for double engine govt.
Vote for Development !!",1,1,2,1,1
2108,2022-02-28 06:32:29+00:00,1498184312725786624,"#JUSTIN : மணிப்பூர் சட்டப்பேரவைத் தேர்தல் - காலை 11 மணி நிலவரப்படி 27.34% வாக்குப்பதிவு 

#ManipurElections2022 | #Manipur https://t.co/O8F7xgEuTU",ThanthiTV," : மணிப்பூர் சட்டப்பேரவைத் தேர்தல் - காலை 11 மணி நிலவரப்படி 27.34% வாக்குப்பதிவு 

 |  ",0,0,1,0,0
2109,2022-02-28 06:31:52+00:00,1498184158593490944,"Difference is Clear
PM Gram sadak yojna improving Rural connectivity. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/y0GzJa50UY",SJVatsal,"Difference is Clear
PM Gram sadak yojna improving Rural connectivity.
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2110,2022-02-28 06:31:31+00:00,1498184067225104386,"#मणिपुर_विधानसभा_चुनाव के पहले चरण में आज 38 सीटों पर #मतदान हो रहा है। आपका एक वोट आपके राज्य और #भारत राष्ट्र का भविष्य तय करेगा। सभी से बड़ी संख्या में बाहर आने और मतदान करने का आग्रह करता हूँ।
#ManipurElections2022 https://t.co/Bm1iDQ24iR",dineshbelwalbjp,"In the first phase of Purusha Sabha Samidha Sabha_Chun, 38 seats are being known today.One of your votes will decide the future of your state and the nation.I urge everyone to come out in large numbers and vote.",1,1,2,1,1
2111,2022-02-28 06:31:27+00:00,1498184052662480898,"मणिपुर में कमल खिलेगा 🚩

Manipur Votes For BJP

#ManipurElections2022 https://t.co/en5V5BJ9be",DhakadRatan9,"मणिपुर में कमल खिलेगा 

Manipur Votes For BJP

 ",0,0,1,0,0
2112,2022-02-28 06:30:51+00:00,1498183901017034753,"Difference is Clear 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/HRqZl3HbAC",SJVatsal,"Difference is Clear
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2113,2022-02-28 06:30:09+00:00,1498183725229608964,"Take part in the festival of democracy today and exercise your right to vote.

#India #Manipur #Elections2022 #VoteForBJP #ManipurElections2022",PunekarShreyas,Take part in the festival of democracy today and exercise your right to vote.,1,1,2,1,1
2114,2022-02-28 06:29:12+00:00,1498183487559405570,#ManipurElections2022 @INCManipur @BJP4Manipur https://t.co/rt9dwuLmt7,FactIndia_News,@INCManipur @BJP4Manipur,0,0,1,0,0
2115,2022-02-28 06:28:49+00:00,1498183388083064835,"MANIPUR VOTES TODAY 
#Manipur casts vote for the first phase of Assembly Elections today. Over 60 seats are at stake in the North-Eastern state and 38 seats are undergoing polling today. @nibirdeka reports.

#ManipurElections2022 https://t.co/NhJh5s647j",MirrorNow,"MANIPUR VOTES TODAY 
 casts vote for the first phase of Assembly Elections today. Over 60 seats are at stake in the North-Eastern state and 38 seats are undergoing polling today. @nibirdeka reports.

 ",1,1,2,1,1
2116,2022-02-28 06:28:40+00:00,1498183352121118720,"मणिपुर में कमल खिलेगा 🚩

Manipur Votes For BJP

#ManipurElections2022 https://t.co/dCMxVf8g0y https://t.co/4VCvGgPzIm",NaveenTyagiBJP,"Lotus will bloom in Manipur

Manipur Votes for BJP",0,0,1,0,0
2117,2022-02-28 06:27:28+00:00,1498183048080150531,"Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/5p3I2rJson",SJVatsal,"Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2118,2022-02-28 06:27:16+00:00,1498183000248356865,"For Welfare of Citizens 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain https://t.co/lXwMZSXrCn https://t.co/5p3I2rJson",SJVatsal,"For Welfare of Citizens
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
